,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,temp_air
2020-03-17 14:30:00+00:00,430.08755180824,336.75969842494663,93.32785338329336,93.32785338329336,0.0,20.0
2020-03-17 15:00:00+00:00,375.307253919793,287.63122989479945,87.67602402499358,87.67602402499358,0.0,20.0
2020-03-17 15:30:00+00:00,312.4502225395922,232.02598915314255,80.42423338644963,80.42423338644963,0.0,20.0
2020-03-17 16:00:00+00:00,243.26641893476724,172.16502026723325,71.101398667534,71.101398667534,0.0,20.0
2020-03-17 16:30:00+00:00,170.26558590940408,111.38123978858204,58.884346120822045,58.884346120822045,0.0,20.0
2020-03-17 17:00:00+00:00,97.65763296505031,55.245054790985314,42.412578174065,42.412578174065,0.0,20.0
2020-03-17 17:30:00+00:00,34.415713897765556,13.927977998637731,20.487735899127827,20.487735899127827,0.0,20.0
2020-03-17 18:00:00+00:00,1.5735180593273501,0.18975452037853288,1.3837635389488172,1.3837635389488172,0.0,20.0
2020-03-17 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-17 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 06:30:00+00:00,3.4097738506340023,0.5631935884824624,2.84658026215154,2.84658026215154,0.0,20.0
2020-03-18 07:00:00+00:00,42.41205668972936,18.477430271207954,23.934626418521407,23.934626418521407,0.0,20.0
2020-03-18 07:30:00+00:00,108.2745566699476,63.1039241208032,45.1706325491444,45.1706325491444,0.0,20.0
2020-03-18 08:00:00+00:00,181.75630120700805,120.8092985489678,60.94700265804025,60.94700265804025,0.0,20.0
2020-03-18 08:30:00+00:00,254.90582849245988,182.2117964750666,72.69403201739328,72.69403201739328,0.0,20.0
2020-03-18 09:00:00+00:00,323.8593089289172,242.1611244652366,81.69818446368058,81.69818446368058,0.0,20.0
2020-03-18 09:30:00+00:00,386.2467134541451,297.5250581734503,88.72165528069479,88.72165528069479,0.0,20.0
2020-03-18 10:00:00+00:00,440.3885532582893,346.1888198080218,94.1997334502675,94.1997334502675,0.0,20.0
2020-03-18 10:30:00+00:00,485.01618705370254,386.6327803935938,98.38340666010873,98.38340666010873,0.0,20.0
2020-03-18 11:00:00+00:00,519.1648458337027,417.7461324768144,101.41871335688825,101.41871335688825,0.0,20.0
2020-03-18 11:30:00+00:00,542.1307897341369,438.7409112536289,103.389878480508,103.389878480508,0.0,20.0
2020-03-18 12:00:00+00:00,553.4541896956442,449.1113659909327,104.34282370471152,104.34282370471152,0.0,20.0
2020-03-18 12:30:00+00:00,552.9126494776597,448.6151277773323,104.29752170032737,104.29752170032737,0.0,20.0
2020-03-18 13:00:00+00:00,540.5191305560338,437.2658733588805,103.25325719715329,103.25325719715329,0.0,20.0
2020-03-18 13:30:00+00:00,516.5219720818296,415.33356260839764,101.18840947343199,101.18840947343199,0.0,20.0
2020-03-18 14:00:00+00:00,481.40710461090066,383.3524095090215,98.05469510187913,98.05469510187913,0.0,20.0
2020-03-18 14:30:00+00:00,435.9049872451551,342.1408839020123,93.76410334314278,93.76410334314278,0.0,20.0
2020-03-18 15:00:00+00:00,381.0089780457743,292.84476554324743,88.16421250252688,88.16421250252688,0.0,20.0
2020-03-18 15:30:00+00:00,318.0213647975124,237.02839962373258,80.9929651737798,80.9929651737798,0.0,20.0
2020-03-18 16:00:00+00:00,248.66855876793764,176.872982498837,71.79557626910065,71.79557626910065,0.0,20.0
2020-03-18 16:30:00+00:00,175.40396903948678,115.62742583051558,59.776543208971205,59.776543208971205,0.0,20.0
2020-03-18 17:00:00+00:00,102.2850386203163,58.676636099970544,43.608402520345756,43.608402520345756,0.0,20.0
2020-03-18 17:30:00+00:00,37.818827316064876,15.839124073375837,21.97970324268904,21.97970324268904,0.0,20.0
2020-03-18 18:00:00+00:00,2.26418769930781,0.3168979990743679,1.9472897002334422,1.9472897002334422,0.0,20.0
2020-03-18 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-18 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 06:30:00+00:00,4.895371310708943,0.938112921201941,3.957258389507002,3.957258389507002,0.0,20.0
2020-03-19 07:00:00+00:00,47.213832377137045,21.353831187994505,25.86000118914254,25.86000118914254,0.0,20.0
2020-03-19 07:30:00+00:00,114.39999137057245,67.74199568467779,46.65799568589466,46.65799568589466,0.0,20.0
2020-03-19 08:00:00+00:00,188.37625542123328,126.32189234012839,62.054363081104896,62.054363081104896,0.0,20.0
2020-03-19 08:30:00+00:00,261.7103674177123,188.156163550328,73.5542038673843,73.5542038673843,0.0,20.0
2020-03-19 09:00:00+00:00,330.71097933032604,248.31343938979617,82.39753994052987,82.39753994052987,0.0,20.0
2020-03-19 09:30:00+00:00,393.0748893341375,303.7622282635159,89.31266107062157,89.31266107062157,0.0,20.0
2020-03-19 10:00:00+00:00,447.15301375089007,352.43773727924776,94.71527647164231,94.71527647164231,0.0,20.0
2020-03-19 10:30:00+00:00,491.69264772318206,392.8474337344415,98.84521398874057,98.84521398874057,0.0,20.0
2020-03-19 11:00:00+00:00,525.7384717001775,423.89643047447066,101.8420412257068,101.8420412257068,0.0,20.0
2020-03-19 11:30:00+00:00,548.5929533380232,444.8067472596352,103.78620607838803,103.78620607838803,0.0,20.0
2020-03-19 12:00:00+00:00,559.8006535284698,455.0791517070922,104.72150182137756,104.72150182137756,0.0,20.0
2020-03-19 12:30:00+00:00,559.1423867767585,454.47550267165997,104.66688410509852,104.66688410509852,0.0,20.0
2020-03-19 13:00:00+00:00,546.6333949585458,443.01190725805094,103.62148770049481,103.62148770049481,0.0,20.0
2020-03-19 13:30:00+00:00,522.5233723026416,420.9590050022249,101.56436730041673,101.56436730041673,0.0,20.0
2020-03-19 14:00:00+00:00,487.29845597127957,388.8495665466287,98.44888942465087,98.44888942465087,0.0,20.0
2020-03-19 14:30:00+00:00,441.68760659455756,347.49753742004316,94.1900691745144,94.1900691745144,0.0,20.0
2020-03-19 15:00:00+00:00,386.6797688965637,298.0390622471944,88.64070664936929,88.64070664936929,0.0,20.0
2020-03-19 15:30:00+00:00,323.5671828662682,242.01943310567407,81.54774976059412,81.54774976059412,0.0,20.0
2020-03-19 16:00:00+00:00,254.05390310941414,181.58174469447633,72.47215841493781,72.47215841493781,0.0,20.0
2020-03-19 16:30:00+00:00,180.5402180686398,119.89485380137528,60.645364267264526,60.645364267264526,0.0,20.0
2020-03-19 17:00:00+00:00,106.94100490446748,62.16688103128823,44.77412387317925,44.77412387317925,0.0,20.0
2020-03-19 17:30:00+00:00,41.32851683572192,17.86909621876901,23.45942061695291,23.45942061695291,0.0,20.0
2020-03-19 18:00:00+00:00,3.1257631575627465,0.4996361300469886,2.626127027515758,2.626127027515758,0.0,20.0
2020-03-19 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-19 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 06:30:00+00:00,6.714456542523399,1.4641302891673282,5.250326253356071,5.250326253356071,0.0,20.0
2020-03-20 07:00:00+00:00,52.181676440646264,24.42412313162025,27.757553309026015,27.757553309026015,0.0,20.0
2020-03-20 07:30:00+00:00,120.58279972031663,72.47950974231057,48.10328997800606,48.10328997800606,0.0,20.0
2020-03-20 08:00:00+00:00,195.01193206153178,131.880764227034,63.131167834497774,63.131167834497774,0.0,20.0
2020-03-20 08:30:00+00:00,268.5108875998146,194.1184062453896,74.39248135442503,74.39248135442503,0.0,20.0
2020-03-20 09:00:00+00:00,337.54709836504463,254.46678668322303,83.0803116818216,83.0803116818216,0.0,20.0
2020-03-20 09:30:00+00:00,399.8797083129379,309.98938637455024,89.89032193838767,89.89032193838767,0.0,20.0
2020-03-20 10:00:00+00:00,453.8883620794552,358.66886925521237,95.21949282424282,95.21949282424282,0.0,20.0
2020-03-20 10:30:00+00:00,498.33559493827465,399.03862112476713,99.29697381350752,99.29697381350752,0.0,20.0
2020-03-20 11:00:00+00:00,532.2752277641351,430.01909606515653,102.2561316989786,102.2561316989786,0.0,20.0
2020-03-20 11:30:00+00:00,555.0157947191113,450.8420041490259,104.17379057008543,104.17379057008543,0.0,20.0
2020-03-20 12:00:00+00:00,566.1061839631647,461.0144826862433,105.09170127692136,105.09170127692136,0.0,20.0
2020-03-20 12:30:00+00:00,565.3303973800755,460.30255124303375,105.02784613704176,105.02784613704176,0.0,20.0
2020-03-20 13:00:00+00:00,552.705956868346,448.7247340500106,103.98122281833537,103.98122281833537,0.0,20.0
2020-03-20 13:30:00+00:00,528.4839308842822,426.55238462347666,101.93154626080559,101.93154626080559,0.0,20.0
2020-03-20 14:00:00+00:00,493.1507096023338,394.3169246360229,98.83378496631087,98.83378496631087,0.0,20.0
2020-03-20 14:30:00+00:00,447.4338531668366,352.82796857487864,94.60588459195799,94.60588459195799,0.0,20.0
2020-03-20 15:00:00+00:00,392.3181013658191,303.212407563363,89.10569380245607,89.10569380245607,0.0,20.0
2020-03-20 15:30:00+00:00,329.0861111725479,246.99725497498247,82.0888561975654,82.0888561975654,0.0,20.0
2020-03-20 16:00:00+00:00,259.4206983377478,186.28915991079882,73.13153842694899,73.13153842694899,0.0,20.0
2020-03-20 16:30:00+00:00,185.67202544822243,124.18067163590675,61.49135381231568,61.49135381231568,0.0,20.0
2020-03-20 17:00:00+00:00,111.62157994432377,65.711502090862,45.91007785346177,45.91007785346177,0.0,20.0
2020-03-20 17:30:00+00:00,44.936283800175104,20.013328436360684,24.92295536381442,24.92295536381442,0.0,20.0
2020-03-20 18:00:00+00:00,4.16805250791625,0.7502182236201327,3.4178342842961174,3.4178342842961174,0.0,20.0
2020-03-20 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-20 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 06:30:00+00:00,8.869240730948416,2.1648781589273796,6.7043625720210365,6.7043625720210365,0.0,20.0
2020-03-21 07:00:00+00:00,57.29988617793078,27.678345158014945,29.621541019915835,29.621541019915835,0.0,20.0
2020-03-21 07:30:00+00:00,126.81545246477366,77.30848515028211,49.50696731449155,49.50696731449155,0.0,20.0
2020-03-21 08:00:00+00:00,201.6585749518134,137.48049754223572,64.17807740957767,64.17807740957767,0.0,20.0
2020-03-21 08:30:00+00:00,275.30366261421494,200.09437684360455,75.20928577061039,75.20928577061039,0.0,20.0
2020-03-21 09:00:00+00:00,344.3644267319527,260.61767850178774,83.74674823016494,83.74674823016494,0.0,20.0
2020-03-21 09:30:00+00:00,406.65822583538863,316.2034406562604,90.45478517912824,90.45478517912824,0.0,20.0
2020-03-21 10:00:00+00:00,460.59187192312186,364.87939939845313,95.71247252466873,95.71247252466873,0.0,20.0
2020-03-21 10:30:00+00:00,504.94248707131567,405.20374245158007,99.7387446197356,99.7387446197356,0.0,20.0
2020-03-21 11:00:00+00:00,538.7727404822015,436.11171319919123,102.6610272830103,102.6610272830103,0.0,20.0
2020-03-21 11:30:00+00:00,561.3970982753366,456.8444298102139,104.55266846512268,104.55266846512268,0.0,20.0
2020-03-21 12:00:00+00:00,572.3687149924698,466.9152554209121,105.45345957155769,105.45345957155769,0.0,20.0
2020-03-21 12:30:00+00:00,571.4747559377903,466.0943041342621,105.38045180352822,105.38045180352822,0.0,20.0
2020-03-21 13:00:00+00:00,558.7350206426305,454.40250247847564,104.33251816415486,104.33251816415486,0.0,20.0
2020-03-21 13:30:00+00:00,534.4019677110726,432.1119485194434,102.29001919162926,102.29001919162926,0.0,20.0
2020-03-21 14:00:00+00:00,498.96228195565567,399.7528029106042,99.20947904505147,99.20947904505147,0.0,20.0
2020-03-21 14:30:00+00:00,453.14221337213803,358.13053140956504,95.011681962573,95.011681962573,0.0,20.0
2020-03-21 15:00:00+00:00,397.9224914943387,308.3631334515832,89.55935804275549,89.55935804275549,0.0,20.0
2020-03-21 15:30:00+00:00,334.5766262585881,251.96007872947186,82.61654752911622,82.61654752911622,0.0,20.0
2020-03-21 16:00:00+00:00,264.767241946143,190.99314153601375,73.77410041012922,73.77410041012922,0.0,20.0
2020-03-21 16:30:00+00:00,190.79716788899717,128.48211772914112,62.31505015985604,62.31505015985604,0.0,20.0
2020-03-21 17:00:00+00:00,116.32300817251488,69.30634356690398,47.0166646056109,47.0166646056109,0.0,20.0
2020-03-21 17:30:00+00:00,48.63401133807314,22.26697997887201,26.36703135920113,26.36703135920113,0.0,20.0
2020-03-21 18:00:00+00:00,5.396817452585934,1.0803856513517316,4.316431801234202,4.316431801234202,0.0,20.0
2020-03-21 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-21 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 06:30:00+00:00,11.353713868288114,3.059457242326342,8.294256625961772,8.294256625961772,0.0,20.0
2020-03-22 07:00:00+00:00,62.55360569957369,31.10610699088918,31.447498708684506,31.447498708684506,0.0,20.0
2020-03-22 07:30:00+00:00,133.09077351039815,82.22115988755034,50.86961362284781,50.86961362284781,0.0,20.0
2020-03-22 08:00:00+00:00,208.3115747853134,143.11581566570229,65.19575911961113,65.19575911961113,0.0,20.0
2020-03-22 08:30:00+00:00,282.0850536519671,206.0800179950413,76.0050356569258,76.0050356569258,0.0,20.0
2020-03-22 09:00:00+00:00,351.1597946867375,266.7626974711996,84.39709721553788,84.39709721553788,0.0,20.0
2020-03-22 09:30:00+00:00,413.40756128813985,322.40136226026414,91.00619902787571,91.00619902787571,0.0,20.0
2020-03-22 10:00:00+00:00,467.2608793626896,371.0665717702904,96.19430759239918,96.19430759239918,0.0,20.0
2020-03-22 10:30:00+00:00,511.51084456793114,411.3402571545613,100.17058741336984,100.17058741336984,0.0,20.0
2020-03-22 11:00:00+00:00,545.2286982017821,442.1719250052194,103.05677319656269,103.05677319656269,0.0,20.0
2020-03-22 11:30:00+00:00,567.7347098423601,462.8118308677348,104.92287897462529,104.92287897462529,0.0,20.0
2020-03-22 12:00:00+00:00,578.5862411210771,472.779424372105,105.80681674897215,105.80681674897215,0.0,20.0
2020-03-22 12:30:00+00:00,577.5735961769217,471.84884880655244,105.72474737036924,105.72474737036924,0.0,20.0
2020-03-22 13:00:00+00:00,564.7188477885153,460.04341659899967,104.67543118951562,104.67543118951562,0.0,20.0
2020-03-22 13:30:00+00:00,540.2758575018902,437.6359973225438,102.63986017934639,102.63986017934639,0.0,20.0
2020-03-22 14:00:00+00:00,504.7316417660557,405.1555723657211,99.57606940033457,99.57606940033457,0.0,20.0
2020-03-22 14:30:00+00:00,458.811223521774,363.40363063230416,95.40759288946987,95.40759288946987,0.0,20.0
2020-03-22 15:00:00+00:00,403.49150370967556,313.4896227698453,90.00188093983024,90.00188093983024,0.0,20.0
2020-03-22 15:30:00+00:00,340.03725414743167,256.9061724212949,83.13108172613676,83.13108172613676,0.0,20.0
2020-03-22 16:00:00+00:00,270.0918893179588,195.69166903847162,74.4002202794872,74.4002202794872,0.0,20.0
2020-03-22 16:30:00+00:00,195.91351045126214,132.7965250480855,63.11698540317664,63.11698540317664,0.0,20.0
2020-03-22 17:00:00+00:00,121.04172573647298,72.9473877007426,48.09433803573039,48.09433803573039,0.0,20.0
2020-03-22 17:30:00+00:00,52.413979728651306,24.62502419997829,27.788955528673014,27.788955528673014,0.0,20.0
2020-03-22 18:00:00+00:00,6.814151209766346,1.5008586722647406,5.313292537501606,5.313292537501606,0.0,20.0
2020-03-22 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-22 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.0
2020-03-23 06:30:00+00:00,14.155698173604996,4.16194381816375,9.993754355441247,9.993754355441247,0.0,20.0
2020-03-23 07:00:00+00:00,67.92882493770237,34.69678349618827,33.232041441514106,33.232041441514106,0.0,20.0
2020-03-23 07:30:00+00:00,139.40191558678572,87.20999626048017,52.19191932630555,52.19191932630555,0.0,20.0
2020-03-23 08:00:00+00:00,214.96646038303288,148.78157856864917,66.18488181438371,66.18488181438371,0.0,20.0
2020-03-23 08:30:00+00:00,288.8515052870521,212.07136024365147,76.78014504340061,76.78014504340061,0.0,20.0
2020-03-23 09:00:00+00:00,357.93009923128244,272.8984948702356,85.03160436104685,85.03160436104685,0.0,20.0
2020-03-23 09:30:00+00:00,420.1248959367146,328.58018397614177,91.54471196057284,91.54471196057284,0.0,20.0
2020-03-23 10:00:00+00:00,473.8927813470444,377.22768982704946,96.66509151999492,96.66509151999492,0.0,20.0
2020-03-23 10:30:00+00:00,518.0382489385854,417.44568362292017,100.59256531566524,100.59256531566524,0.0,20.0
2020-03-23 11:00:00+00:00,551.6408506968162,448.197433630681,103.44341706613511,103.44341706613511,0.0,20.0
2020-03-23 11:30:00+00:00,574.026536764678,468.7420729744301,105.28446379024791,105.28446379024791,0.0,20.0
2020-03-23 12:00:00+00:00,584.7568179980109,478.60500274706664,106.15181525094425,106.15181525094425,0.0,20.0
2020-03-23 12:30:00+00:00,583.625112083498,477.56433079774285,106.06078128575518,106.06078128575518,0.0,20.0
